,time,expiry,strike,call_oi,call_oi_change,call_ltp,spot_price,put_oi,put_oi_change,put_ltp
1894,03-May-2021 15:21:48,06-May-2021,31700,539,389,1062.05,32483.0,5754,3689,210.9
1895,03-May-2021 15:21:48,06-May-2021,31800,613,491,992.3,32483.0,8792,6635,232.55
1896,03-May-2021 15:21:48,06-May-2021,31900,580,428,908.95,32483.0,5002,3788,258.45
1897,03-May-2021 15:21:48,06-May-2021,32000,13581,11056,840.2,32483.0,33976,14717,285.3
1898,03-May-2021 15:21:48,06-May-2021,32100,2491,2255,776.9,32483.0,5944,4520,319.35
1899,03-May-2021 15:21:48,06-May-2021,32200,5010,4721,709.65,32483.0,7371,5079,350.7
1900,03-May-2021 15:21:48,06-May-2021,32300,5787,5213,647.95,32483.0,7388,4753,385.55
1901,03-May-2021 15:21:48,06-May-2021,32400,6294,5981,584.05,32483.0,7574,5216,426.0
1902,03-May-2021 15:21:48,06-May-2021,32500,34133,26805,522.6,32483.0,27127,15558,467.5
1903,03-May-2021 15:21:48,06-May-2021,32600,6278,5957,468.6,32483.0,3343,717,513.9
1904,03-May-2021 15:21:48,06-May-2021,32700,7194,5774,420.75,32483.0,3377,368,561.65
1905,03-May-2021 15:21:48,06-May-2021,32800,7473,4122,372.0,32483.0,3612,-1103,615.55
1906,03-May-2021 15:21:48,06-May-2021,32900,5421,2264,330.9,32483.0,1784,-525,670.7
1907,03-May-2021 15:21:48,06-May-2021,33000,37772,18063,290.7,32483.0,9790,-4542,731.15
1908,03-May-2021 15:21:48,06-May-2021,33100,5585,1565,256.95,32483.0,1614,-676,789.0
1909,03-May-2021 15:21:48,06-May-2021,33200,8436,3127,223.7,32483.0,2057,-648,864.95
1910,03-May-2021 15:21:48,06-May-2021,33300,8647,2796,194.55,32483.0,1437,-398,931.25
1911,03-May-2021 15:25:27,06-May-2021,31300,43,26,1374.4,32468.05,4228,3215,136.8
1912,03-May-2021 15:25:27,06-May-2021,31400,61,22,1291.55,32478.05,4107,3483,153.0
1913,03-May-2021 15:25:27,06-May-2021,31500,1076,339,1201.4,32468.05,23042,10466,169.6
1914,03-May-2021 15:25:27,06-May-2021,31600,211,74,1130.95,32478.05,4611,3213,190.0
1915,03-May-2021 15:25:27,06-May-2021,31700,520,370,1044.3,32468.05,5921,3856,212.95
1916,03-May-2021 15:25:27,06-May-2021,31800,571,449,983.5,32478.05,8665,6508,233.15
1917,03-May-2021 15:25:27,06-May-2021,31900,541,389,900.0,32468.05,5735,4521,261.2
1918,03-May-2021 15:25:27,06-May-2021,32000,13019,10494,836.0,32468.05,32776,13517,287.7
1919,03-May-2021 15:25:27,06-May-2021,32100,2426,2190,767.8,32468.05,5430,4006,321.6
1920,03-May-2021 15:25:27,06-May-2021,32200,4360,4071,702.1,32468.05,6910,4618,352.95
1921,03-May-2021 15:25:27,06-May-2021,32300,4921,4347,639.45,32468.05,6138,3503,391.65
1922,03-May-2021 15:25:27,06-May-2021,32400,5899,5586,579.0,32468.05,7092,4734,429.55
1923,03-May-2021 15:25:27,06-May-2021,32500,33873,26545,520.0,32468.05,27145,15576,470.15
1924,03-May-2021 15:25:27,06-May-2021,32600,5729,5408,468.0,32468.05,3269,643,518.85
1925,03-May-2021 15:25:27,06-May-2021,32700,6752,5332,418.35,32468.05,3146,137,570.1
1926,03-May-2021 15:25:27,06-May-2021,32800,6825,3474,372.0,32468.05,3460,-1255,620.0
1927,03-May-2021 15:25:27,06-May-2021,32900,5202,2045,329.9,32468.05,1679,-630,681.25
1928,03-May-2021 15:25:27,06-May-2021,33000,36295,16586,288.7,32468.05,9638,-4694,740.0
1929,03-May-2021 15:25:27,06-May-2021,33100,5373,1353,253.25,32468.05,1603,-687,808.75
1930,03-May-2021 15:25:27,06-May-2021,33200,8369,3060,221.2,32468.05,2032,-673,880.55
1931,03-May-2021 15:25:27,06-May-2021,33300,8356,2505,192.3,32468.05,1432,-403,948.2
1932,03-May-2021 15:28:57,06-May-2021,31300,44,27,1374.4,32516.45,4228,3215,122.95
1933,03-May-2021 15:28:57,06-May-2021,31400,61,22,1349.0,32516.45,4085,3461,137.8
1934,03-May-2021 15:28:57,06-May-2021,31500,1091,354,1286.55,32516.45,23216,10640,152.6
1935,03-May-2021 15:28:57,06-May-2021,31600,211,74,1200.0,32516.45,4315,2917,171.0
1936,03-May-2021 15:28:57,06-May-2021,31700,517,367,1124.75,32516.45,5612,3547,189.35
1937,03-May-2021 15:28:57,06-May-2021,31800,571,449,1016.75,32516.45,8244,6087,210.95
1938,03-May-2021 15:28:57,06-May-2021,31900,581,429,966.55,32516.45,5735,4521,233.45
1939,03-May-2021 15:28:57,06-May-2021,32000,12963,10438,890.85,32516.45,32060,12801,258.7
1940,03-May-2021 15:28:57,06-May-2021,32100,2428,2192,820.75,32516.45,5430,4006,288.95
1941,03-May-2021 15:28:57,06-May-2021,32200,4122,3833,748.7,32516.45,6764,4472,318.9
1942,03-May-2021 15:28:57,06-May-2021,32300,4392,3818,680.05,32516.45,6138,3503,351.0
1943,03-May-2021 15:28:57,06-May-2021,32400,5463,5150,615.15,32516.45,6749,4391,384.3
1944,03-May-2021 15:28:57,06-May-2021,32500,33654,26326,553.0,32516.45,27145,15576,423.05
1945,03-May-2021 15:28:57,06-May-2021,32600,5591,5270,496.0,32516.45,3060,434,468.1
1946,03-May-2021 15:28:57,06-May-2021,32700,6644,5224,444.2,32516.45,3123,114,512.2
1947,03-May-2021 15:28:57,06-May-2021,32800,6462,3111,393.05,32516.45,3460,-1255,561.35
1948,03-May-2021 15:28:57,06-May-2021,32900,4549,1392,349.95,32516.45,1679,-630,622.55
1949,03-May-2021 15:28:57,06-May-2021,33000,36172,16463,305.4,32516.45,9510,-4822,676.75
1950,03-May-2021 15:28:57,06-May-2021,33100,5101,1081,267.7,32516.45,1603,-687,734.3
1951,03-May-2021 15:28:57,06-May-2021,33200,8265,2956,233.45,32516.45,2032,-673,805.0
1952,03-May-2021 15:28:57,06-May-2021,33300,8033,2182,203.45,32516.45,1430,-405,876.65
1953,03-May-2021 15:30:00,06-May-2021,31300,43,26,1454.6,32545.65,3966,2953,119.0
1954,03-May-2021 15:30:00,06-May-2021,31400,60,21,1363.95,32545.65,3759,3135,139.0
1955,03-May-2021 15:30:00,06-May-2021,31500,1088,351,1274.0,32545.65,22731,10155,149.6
1956,03-May-2021 15:30:00,06-May-2021,31600,207,70,1166.35,32545.65,4110,2712,168.0
1957,03-May-2021 15:30:00,06-May-2021,31700,511,361,1115.45,32545.65,5404,3339,180.05
1958,03-May-2021 15:30:00,06-May-2021,31800,512,390,1024.7,32545.65,7527,5370,208.95
1959,03-May-2021 15:30:00,06-May-2021,31900,579,427,967.45,32545.65,5084,3870,232.0
1960,03-May-2021 15:30:00,06-May-2021,32000,12466,9941,880.7,32545.65,32283,13024,256.15
1961,03-May-2021 15:30:00,06-May-2021,32100,2238,2002,800.7,32545.65,5077,3653,282.0
1962,03-May-2021 15:30:00,06-May-2021,32200,3784,3495,741.4,32545.65,6620,4328,311.3
1963,03-May-2021 15:30:00,06-May-2021,32300,3719,3145,680.0,32545.65,5359,2724,345.0
1964,03-May-2021 15:30:00,06-May-2021,32400,4639,4326,621.0,32545.65,5894,3536,383.3
1965,03-May-2021 15:30:00,06-May-2021,32500,31424,24096,550.0,32545.65,26350,14781,420.0
1966,03-May-2021 15:30:00,06-May-2021,32600,4319,3998,495.0,32545.65,2939,313,456.8
1967,03-May-2021 15:30:00,06-May-2021,32700,5216,3796,432.0,32545.65,2875,-134,517.95
1968,03-May-2021 15:30:00,06-May-2021,32800,6011,2660,388.0,32545.65,3446,-1269,564.7
1969,03-May-2021 15:30:00,06-May-2021,32900,4057,900,342.0,32545.65,1626,-683,605.05
1970,03-May-2021 15:30:00,06-May-2021,33000,35304,15595,306.0,32545.65,9504,-4828,677.3
1971,03-May-2021 15:30:00,06-May-2021,33100,5025,1005,270.0,32545.65,1602,-688,737.8
1972,03-May-2021 15:30:00,06-May-2021,33200,7756,2447,235.0,32545.65,2034,-671,805.1
1973,03-May-2021 15:30:00,06-May-2021,33300,7568,1717,200.0,32545.65,1434,-401,885.35
